id,event_type,event_cause,requires_road_closure,priority,status,corridor,police_station,zone,latitude,longitude,junction,start_datetime,hour,day_of_week,dow_num,month,is_weekend,was_escalated,has_valid_stretch,stretch_km,veh_type
FKID000687,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Magadi Road,,12.9843071,77.5541767,,2024-02-08 01:45:16.927000+00:00,1,Thursday,3,2,False,True,False,,lcv
FKID000688,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Magadi Road,,12.9843207,77.5542729,,2024-02-08 01:47:08.089000+00:00,1,Thursday,3,2,False,True,False,,lcv
FKID000689,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0084613,77.6943781,,2024-03-10 09:33:33.281000+00:00,9,Sunday,6,3,True,True,False,,bmtc_bus
FKID000690,unplanned,construction,False,HIGH,active,ORR North 2,Kodigehalli,,13.0445549,77.5829215,,2024-02-08 04:36:42.828000+00:00,4,Thursday,3,2,False,True,False,,
FKID000691,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0445436,77.5087575,,2024-02-08 02:34:44.167000+00:00,2,Thursday,3,2,False,True,False,,ksrtc_bus
FKID000692,unplanned,water_logging,False,HIGH,closed,ORR West 1,J.P. Nagar,,12.9064837,77.5859033,,2024-02-03 21:43:39.588000+00:00,21,Saturday,5,2,True,True,False,,
FKID000693,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0213237,77.7116339,,2024-03-10 06:37:33.860000+00:00,6,Sunday,6,3,True,True,False,,lcv
FKID000694,planned,construction,False,HIGH,closed,ORR West 1,J.P. Nagar,,12.906294,77.5854735,,2024-02-08 04:41:44.523000+00:00,4,Thursday,3,2,False,True,False,,
FKID000695,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.01855644,77.55852789,,2024-02-08 05:20:48.412000+00:00,5,Thursday,3,2,False,True,False,,bmtc_bus
FKID000696,unplanned,vehicle_breakdown,False,HIGH,closed,Old Airport Road,Jeevanbheemanagar,,12.9634288,77.641634,,2024-02-08 05:40:09.224000+00:00,5,Thursday,3,2,False,True,False,,bmtc_bus
FKID000697,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,High ground,,12.99612,77.5847715,,2024-03-10 09:33:24.446000+00:00,9,Sunday,6,3,True,True,False,,heavy_vehicle
FKID000698,unplanned,water_logging,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.0932367,77.5954955,YelhankaCircle,2024-01-24 07:48:19.666000+00:00,7,Wednesday,2,1,False,True,False,,
FKID000699,planned,construction,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.0949499,77.5972685,,2024-02-08 05:48:25.413000+00:00,5,Thursday,3,2,False,True,False,,
FKID000700,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Sadashivanagar,,13.0040559,77.5830881,,2024-03-10 13:20:36.875000+00:00,13,Sunday,6,3,True,False,False,,heavy_vehicle
FKID000701,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0393024,77.5190934,,2024-02-08 07:10:57.869000+00:00,7,Thursday,3,2,False,True,False,,bmtc_bus
FKID000702,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0443038,77.5098057,,2024-02-08 04:45:40.092000+00:00,4,Thursday,3,2,False,True,False,,ksrtc_bus
FKID000703,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1907044,77.6457617,,2024-02-08 06:01:31.724000+00:00,6,Thursday,3,2,False,True,False,,bmtc_bus
FKID000704,unplanned,congestion,False,HIGH,closed,Hennur Main Road,Hennuru,,13.0413692,77.6226907,,2024-02-08 05:03:04.968000+00:00,5,Thursday,3,2,False,False,False,,
FKID000705,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,,12.947392,77.5333224,,2024-02-08 05:06:56.871000+00:00,5,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000706,unplanned,tree_fall,True,LOW,closed,Non-corridor,Upparpet,,12.9774516,77.580309,,2024-03-10 18:51:33.457000+00:00,18,Sunday,6,3,True,True,True,0.011820457700677262,
FKID000707,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 2,Kodigehalli,,13.0437541,77.584076,,2024-02-08 05:58:23.335000+00:00,5,Thursday,3,2,False,True,False,,truck
FKID000708,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.0858183,77.5937033,,2024-02-08 10:09:11.762000+00:00,10,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000709,unplanned,vehicle_breakdown,False,HIGH,closed,Magadi Road,Kamakshipalya,,12.9877044,77.4934405,,2024-02-08 07:03:53.846000+00:00,7,Thursday,3,2,False,True,False,,bmtc_bus
FKID000710,unplanned,congestion,False,LOW,closed,Non-corridor,Banaswadi,,13.0019267,77.63335,,2024-02-08 07:43:20.489000+00:00,7,Thursday,3,2,False,False,False,,
FKID000711,unplanned,tree_fall,True,LOW,closed,Non-corridor,Halasur,,12.9702493,77.6322612,,2024-02-08 13:22:22.483000+00:00,13,Thursday,3,2,False,True,True,0.0015494343650719394,
FKID000712,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,High ground,,12.9859933,77.5793638,,2024-03-10 21:16:41.308000+00:00,21,Sunday,6,3,True,True,False,,bmtc_bus
FKID000713,unplanned,vehicle_breakdown,False,HIGH,closed,West of Chord Road,Malleshwaram,,13.0069383,77.5488183,,2024-03-10 20:37:10.075000+00:00,20,Sunday,6,3,True,True,False,,ksrtc_bus
FKID000714,unplanned,others,False,LOW,closed,Non-corridor,Wilson Garden,,12.9540483,77.5913017,,2024-03-10 20:52:16.174000+00:00,20,Sunday,6,3,True,True,False,,
FKID000715,unplanned,others,False,HIGH,closed,Hosur Road,Madiwala,,12.9216667,77.6213533,,2024-02-08 18:07:51.907000+00:00,18,Thursday,3,2,False,True,False,,
FKID000716,unplanned,pot_holes,False,HIGH,active,Magadi Road,Kamakshipalya,,12.9896217,77.5016845,,2024-03-10 22:27:54.890000+00:00,22,Sunday,6,3,True,True,False,,
FKID000717,planned,procession,False,LOW,closed,Non-corridor,V.V.Puram (C.Pet),,12.9533243,77.5737148,,2024-03-10 21:56:27.926000+00:00,21,Sunday,6,3,True,True,False,,
FKID000718,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,High ground,,12.9919367,77.5855533,,2024-03-10 20:09:24.243000+00:00,20,Sunday,6,3,True,True,False,,heavy_vehicle
FKID000719,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,High ground,,12.9872076,77.5801517,,2024-02-08 19:07:12.341000+00:00,19,Thursday,3,2,False,True,False,,ksrtc_bus
FKID000720,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Whitefield,,12.901769,77.7072031,,2024-03-10 22:44:57.426000+00:00,22,Sunday,6,3,True,True,False,,others
FKID000721,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Shivajinagar,,12.9842607,77.6002114,,2024-03-10 23:13:23.589000+00:00,23,Sunday,6,3,True,True,False,,heavy_vehicle
FKID000722,unplanned,vehicle_breakdown,True,HIGH,closed,Hosur Road,Adugodi,,12.9500193,77.6062176,,2024-02-08 18:47:25.468000+00:00,18,Thursday,3,2,False,True,True,0.08784298262345133,truck
FKID000723,unplanned,vehicle_breakdown,True,HIGH,closed,ORR North 2,Jalahalli,,13.037069,77.541653,,2024-02-08 18:35:56.724000+00:00,18,Thursday,3,2,False,True,True,0.000629674343976065,heavy_vehicle
FKID000724,unplanned,vehicle_breakdown,True,HIGH,closed,ORR North 2,Jalahalli,,13.0370664,77.5416438,,2024-02-08 18:42:46.325000+00:00,18,Thursday,3,2,False,True,True,0.0015435387167683468,heavy_vehicle
FKID000725,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0400857,77.5186436,,2024-03-10 23:26:49.109000+00:00,23,Sunday,6,3,True,True,False,,bmtc_bus
FKID000726,unplanned,water_logging,False,LOW,closed,Non-corridor,Cubbon Park,,12.971035,77.5981567,,2024-02-08 19:16:50.307000+00:00,19,Thursday,3,2,False,True,False,,
FKID000727,unplanned,accident,True,HIGH,closed,Hosur Road,HSR Layout,,12.9109944,77.6265845,,2024-02-08 17:49:50.142000+00:00,17,Thursday,3,2,False,True,True,0.20358149266419934,
FKID000728,unplanned,others,False,HIGH,active,ORR North 1,Hennuru,,13.0380492,77.6260807,,2024-02-08 20:11:10.534000+00:00,20,Thursday,3,2,False,True,False,,
FKID000729,unplanned,others,False,HIGH,active,Hennur Main Road,Hennuru,,13.03812,77.6261448,,2024-02-08 20:08:25.073000+00:00,20,Thursday,3,2,False,True,False,,
FKID000730,unplanned,others,False,HIGH,active,ORR North 1,Hennuru,,13.0380229,77.6260876,,2024-02-08 20:00:53.373000+00:00,20,Thursday,3,2,False,True,False,,
FKID000731,unplanned,construction,False,HIGH,active,ORR North 1,Hennuru,,13.0378492,77.626686,,2024-02-08 20:13:51.933000+00:00,20,Thursday,3,2,False,True,False,,
FKID000732,unplanned,others,False,HIGH,closed,Magadi Road,Kamakshipalya,,12.9876992,77.5138278,,2024-02-08 20:00:23.311000+00:00,20,Thursday,3,2,False,True,False,,
FKID000733,unplanned,accident,False,HIGH,closed,Hosur Road,HSR Layout,,12.9093615,77.627449,,2024-02-08 17:14:40.407000+00:00,17,Thursday,3,2,False,True,False,,
FKID000734,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Adugodi,,12.9493925,77.605846,,2024-02-08 18:23:51.485000+00:00,18,Thursday,3,2,False,True,False,,lcv
FKID000735,unplanned,vehicle_breakdown,True,HIGH,closed,ORR North 2,Jalahalli,,13.0368982,77.5416469,,2024-02-08 18:33:28.909000+00:00,18,Thursday,3,2,False,True,True,0.018953993506627506,heavy_vehicle
FKID000736,unplanned,pot_holes,False,LOW,active,Non-corridor,Halasuru Gate,,12.9603429,77.593817,,2024-03-11 00:08:43.829000+00:00,0,Monday,0,3,False,True,False,,
FKID000738,unplanned,pot_holes,False,HIGH,active,CBD 2,Shivajinagar,,12.9843085,77.5999849,,2024-03-11 00:21:25.468000+00:00,0,Monday,0,3,False,True,False,,
FKID000739,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Hebbala,,13.0368856,77.5894397,,2024-03-10 21:54:37.230000+00:00,21,Sunday,6,3,True,True,False,,truck
FKID000740,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Halasur,,12.9757394,77.62623,,2024-03-10 22:07:08.843000+00:00,22,Sunday,6,3,True,True,False,,ksrtc_bus
FKID000741,unplanned,others,False,LOW,closed,Non-corridor,K.R. Pura,,13.0134768,77.7095819,,2024-02-08 21:05:34.927000+00:00,21,Thursday,3,2,False,True,False,,
FKID000742,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.058216,77.4775502,,2024-03-11 00:51:57.809000+00:00,0,Monday,0,3,False,True,False,,private_car
FKID000743,unplanned,others,False,LOW,active,Non-corridor,K.S. Layout,,12.890508,77.5643429,,2024-02-08 21:53:05.426000+00:00,21,Thursday,3,2,False,True,False,,
FKID000744,unplanned,vehicle_breakdown,False,HIGH,closed,West of Chord Road,Vijayanagara,,12.995394,77.5505958,,2024-03-11 01:23:49.149000+00:00,1,Monday,0,3,False,True,False,,ksrtc_bus
FKID000745,unplanned,vehicle_breakdown,False,HIGH,resolved,Magadi Road,Magadi Road,,12.9757009,77.5572382,,2024-02-08 21:42:19.086000+00:00,21,Thursday,3,2,False,False,False,,bmtc_bus
FKID000746,unplanned,pot_holes,False,LOW,active,Non-corridor,Electronic City,,12.8209447,77.6869068,,2024-02-08 21:45:34.945000+00:00,21,Thursday,3,2,False,True,False,,
FKID000747,unplanned,road_conditions,False,HIGH,active,Bannerghata Road,J.P. Nagar,,12.9021244,77.6009099,,2024-02-08 21:21:46.520000+00:00,21,Thursday,3,2,False,True,False,,
FKID000748,unplanned,vehicle_breakdown,False,HIGH,closed,Varthur Road,HAL Old Airport,,12.9591872,77.7012264,,2024-02-08 21:30:42.663000+00:00,21,Thursday,3,2,False,True,False,,bmtc_bus
FKID000749,unplanned,others,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.01862439,77.55800419,,2024-02-08 22:02:29.726000+00:00,22,Thursday,3,2,False,True,False,,
FKID000750,unplanned,pot_holes,False,HIGH,closed,ORR West 1,Banashankari,,12.9253172,77.550233,,2024-02-08 22:05:42.357000+00:00,22,Thursday,3,2,False,True,False,,
FKID000751,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0199996,77.7098546,,2024-03-11 01:30:31.275000+00:00,1,Monday,0,3,False,True,False,,private_bus
FKID000752,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Hebbala,,13.04244,77.5917,,2024-02-08 22:32:06.891000+00:00,22,Thursday,3,2,False,True,False,,ksrtc_bus
FKID000753,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 1,Banaswadi,,13.0036356,77.6629395,,2024-02-08 20:21:50.495000+00:00,20,Thursday,3,2,False,True,False,,private_bus
FKID000754,unplanned,road_conditions,False,LOW,active,Non-corridor,Hennuru,,13.0494042,77.6453035,,2024-03-11 01:42:25.209000+00:00,1,Monday,0,3,False,True,False,,
FKID000755,unplanned,vehicle_breakdown,False,HIGH,closed,Bannerghata Road,Mico Layout,,12.9233673,77.6003486,,2024-03-11 02:02:17.213000+00:00,2,Monday,0,3,False,True,False,,lcv
FKID000756,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Chikkabanavara,,13.051243,77.5079024,,2024-02-08 23:49:22.811000+00:00,23,Thursday,3,2,False,True,False,,bmtc_bus
FKID000757,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,HSR Layout,,12.9163992,77.6343214,,2024-02-08 23:42:28.176000+00:00,23,Thursday,3,2,False,True,False,,bmtc_bus
FKID000758,unplanned,congestion,False,HIGH,closed,Old Airport Road,Jeevanbheemanagar,,12.9593141,77.6489403,,2024-02-08 22:31:52.942000+00:00,22,Thursday,3,2,False,False,False,,
FKID000759,unplanned,congestion,False,LOW,closed,Non-corridor,Peenya,,13.0098085,77.5060619,,2024-02-08 21:59:43.900000+00:00,21,Thursday,3,2,False,False,False,,
FKID000760,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.018385,77.7061817,,2024-02-08 23:38:17.245000+00:00,23,Thursday,3,2,False,True,False,,lcv
FKID000761,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,,13.0181824,77.7075933,,2024-02-09 01:04:36.928000+00:00,1,Friday,4,2,False,True,False,,lcv
FKID000762,unplanned,congestion,False,HIGH,closed,Old Airport Road,Jeevanbheemanagar,,12.9597477,77.6487553,,2024-02-08 22:38:54.989000+00:00,22,Thursday,3,2,False,False,False,,
FKID000763,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,,12.9559951,77.5460193,,2024-03-11 02:05:29.012000+00:00,2,Monday,0,3,False,True,False,,heavy_vehicle
FKID000764,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Rajajinagar,,13.0212083,77.532755,,2024-02-08 22:36:00.130000+00:00,22,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000765,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 2,Jalahalli,,13.0423317,77.5489533,,2024-03-11 01:34:23.932000+00:00,1,Monday,0,3,False,True,False,,lcv
FKID000766,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Chamarajpet,,12.9608839,77.5583387,,2024-03-11 02:32:45.775000+00:00,2,Monday,0,3,False,True,False,,private_bus
FKID000767,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Jeevanbheemanagar,,12.9837183,77.64181,,2024-03-11 03:05:27.915000+00:00,3,Monday,0,3,False,True,False,,others
FKID000768,unplanned,water_logging,True,HIGH,active,Bannerghata Road,Mico Layout,,12.9074103,77.6003976,,2024-03-11 03:44:26.453000+00:00,3,Monday,0,3,False,True,True,0.005941113630359683,
FKID000769,unplanned,vehicle_breakdown,True,LOW,closed,Non-corridor,High ground,,12.9869252,77.5800472,,2024-02-09 02:32:59.328000+00:00,2,Friday,4,2,False,True,True,0.013835293986364605,bmtc_bus
FKID000770,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Cubbon Park,,12.9762151,77.5990724,,2024-02-09 02:01:07.114000+00:00,2,Friday,4,2,False,True,False,,taxi
FKID000771,unplanned,others,False,LOW,active,Non-corridor,J.P. Nagar,,12.8993583,77.5727639,,2024-02-09 05:21:00.565000+00:00,5,Friday,4,2,False,True,False,,
FKID000772,unplanned,vehicle_breakdown,True,HIGH,closed,CBD 2,Cubbon Park,,12.9832903,77.59701,,2024-02-09 03:33:56.183000+00:00,3,Friday,4,2,False,True,True,0.1256345266986574,truck
FKID000773,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.0299318,77.5364118,,2024-02-09 04:58:27.398000+00:00,4,Friday,4,2,False,True,False,,others
FKID000774,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,,12.9675116,77.5891914,,2024-03-11 02:26:23.750000+00:00,2,Monday,0,3,False,True,False,,bmtc_bus
FKID000775,unplanned,others,False,HIGH,closed,Mysore Road,Halasuru Gate,,12.9625255,77.5948692,,2024-03-11 05:29:58.825000+00:00,5,Monday,0,3,False,True,False,,
FKID000776,unplanned,pot_holes,False,LOW,active,Non-corridor,Thalagattapura,,12.8813895,77.5431082,,2024-03-11 05:51:56.483000+00:00,5,Monday,0,3,False,True,False,,
FKID000777,unplanned,others,False,HIGH,active,Mysore Road,Ashok Nagar,,12.9622317,77.5948457,,2024-03-11 05:28:08.987000+00:00,5,Monday,0,3,False,True,False,,
FKID000778,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,High ground,,12.993745,77.5852617,,2024-03-11 03:52:06.167000+00:00,3,Monday,0,3,False,True,False,,lcv
FKID000779,unplanned,congestion,False,HIGH,closed,Mysore Road,Kengeri,,12.901029,77.4665508,,2024-03-11 05:29:04.914000+00:00,5,Monday,0,3,False,False,False,,
FKID000780,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,,12.9425168,77.5255155,,2024-03-11 03:31:42.384000+00:00,3,Monday,0,3,False,True,False,,taxi
FKID000781,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.S. Layout,,12.8904509,77.5642971,,2024-03-11 04:16:54.855000+00:00,4,Monday,0,3,False,True,False,,bmtc_bus
FKID000782,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Chikkabanavara,,13.0454946,77.5071561,,2024-03-11 02:33:44.831000+00:00,2,Monday,0,3,False,True,False,,bmtc_bus
FKID000783,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Sadashivanagar,,13.0157783,77.5729483,,2024-02-09 05:41:10.009000+00:00,5,Friday,4,2,False,True,False,,bmtc_bus
FKID000784,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Adugodi,,12.9336029,77.6113624,,2024-02-09 05:26:47.816000+00:00,5,Friday,4,2,False,True,False,,bmtc_bus
FKID000785,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0673044,77.4496339,,2024-03-11 04:14:43.176000+00:00,4,Monday,0,3,False,True,False,,heavy_vehicle
FKID000786,unplanned,others,False,LOW,active,Non-corridor,Wilson Garden,,12.9459336,77.5954659,,2024-02-09 06:28:11.951000+00:00,6,Friday,4,2,False,True,False,,
FKID000787,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Chamarajpet,,12.9612079,77.5590824,,2024-02-09 05:58:22.559000+00:00,5,Friday,4,2,False,True,False,,bmtc_bus
FKID000788,unplanned,congestion,False,HIGH,closed,ORR North 2,Kodigehalli,,13.0447938,77.5825434,,2024-02-09 05:11:06.016000+00:00,5,Friday,4,2,False,False,False,,
FKID000789,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 1,Banaswadi,,13.0201267,77.65254,,2024-02-09 07:11:04.999000+00:00,7,Friday,4,2,False,True,False,,private_car
FKID000790,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Kodigehalli,,13.0290396,77.5861366,,2024-02-09 04:40:56.449000+00:00,4,Friday,4,2,False,True,False,,heavy_vehicle
FKID000791,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Whitefield,,12.9417005,77.7471249,,2024-03-11 07:28:57.639000+00:00,7,Monday,0,3,False,True,False,,others
FKID000792,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,,12.9663381,77.5869429,,2024-02-09 08:42:23.102000+00:00,8,Friday,4,2,False,True,False,,private_bus
FKID000793,unplanned,pot_holes,False,HIGH,active,West of Chord Road,Magadi Road,,12.9783139,77.5489833,,2024-03-11 07:24:13.508000+00:00,7,Monday,0,3,False,True,False,,
FKID000794,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0616905,77.4597317,,2024-03-11 06:35:31.948000+00:00,6,Monday,0,3,False,True,False,,lcv
FKID000795,unplanned,others,False,HIGH,active,Bellary Road 1,Kodigehalli,,13.0384767,77.5894392,,2024-03-11 09:08:39.938000+00:00,9,Monday,0,3,False,True,False,,
FKID000796,unplanned,congestion,False,HIGH,closed,Bellary Road 1,Sadashivanagar,,13.014384,77.5837351,,2024-03-11 08:31:18.170000+00:00,8,Monday,0,3,False,False,False,,
FKID000797,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,HSR Layout,,12.9155018,77.6245772,,2024-02-09 09:07:13.096000+00:00,9,Friday,4,2,False,True,False,,private_bus
FKID000798,unplanned,tree_fall,False,HIGH,closed,West of Chord Road,Magadi Road,,12.9840583,77.5490758,,2024-03-11 09:52:47.561000+00:00,9,Monday,0,3,False,True,False,,
FKID000799,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Adugodi,,12.929503,77.6161562,,2024-02-09 06:57:31.380000+00:00,6,Friday,4,2,False,True,False,,bmtc_bus
FKID000800,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Electronic City,,12.8699916,77.6534081,,2024-02-09 09:38:11.683000+00:00,9,Friday,4,2,False,True,False,,private_bus
FKID000801,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Chikkabanavara,,13.0453915,77.507419,,2024-02-09 09:59:07.225000+00:00,9,Friday,4,2,False,True,False,,heavy_vehicle
FKID000802,unplanned,tree_fall,False,LOW,closed,Non-corridor,Kodigehalli,,13.070237,77.5651338,,2024-02-09 12:13:23.651000+00:00,12,Friday,4,2,False,True,False,,
FKID000803,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Cubbon Park,,12.9745356,77.6110416,,2024-02-09 07:07:15.870000+00:00,7,Friday,4,2,False,True,False,,bmtc_bus
FKID000804,unplanned,tree_fall,False,LOW,closed,Non-corridor,Kodigehalli,,13.0701444,77.5650602,,2024-02-09 12:19:52.291000+00:00,12,Friday,4,2,False,True,False,,
FKID000805,planned,construction,False,HIGH,closed,ORR East 2,HAL Old Airport,,12.9696663,77.7005081,,2024-02-08 20:59:05.478000+00:00,20,Thursday,3,2,False,True,False,,
FKID000806,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Chikkabanavara,,13.0454251,77.5071765,,2024-02-09 07:32:32.739000+00:00,7,Friday,4,2,False,True,False,,bmtc_bus
FKID000807,unplanned,others,False,HIGH,closed,Bellary Road 1,Sadashivanagar,,13.01608,77.5840883,,2024-03-11 18:29:46.603000+00:00,18,Monday,0,3,False,True,False,,
